gender,major,program,GPA
Male,B.Tech,CND,6.079601223378175
Female,B.Tech,CSE,5.7704410252651215
Female,B.Tech,CSE,7.7457021811162265
Male,MS,ECE,7.719049913835088
Male,PhD,CND,8.145117185513362
Male,B.Tech,CHD,6.7984725812785385
Male,B.Tech,CHD,7.316853001368521
Male,B.Tech,ECE,6.39500246630217
Male,B.Tech,ECE,5.496900716868156
Female,B.Tech,CSE,7.126190930158403
Male,PhD,CSE,8.471108709693388
Male,B.Tech,CSE,5.789958287803678
Male,MS,ECE,8.429208366560363
Female,MS,CSE,7.950220898660052
Female,B.Tech,CND,7.943275667220435
Female,B.Tech,CND,8.526228090471093
Male,B.Tech,CHD,5.783746083260718
Male,PhD,CND,8.182715662404267
Male,B.Tech,CSE,6.928098691177866
Male,MS,CSE,7.360978328024291
Male,B.Tech,CHD,8.256892680984095
Male,PhD,CND,7.898319731280421
Male,MS,CSE,8.528309662251434
Female,B.Tech,CHD,8.247071618146476
Male,MS,CHD,9.527859042781602
Female,B.Tech,CND,7.888304670432599
Male,MS,ECE,8.414085533920883
Female,B.Tech,CHD,6.294540762851017
Male,B.Tech,CSE,7.743648998842893
Male,B.Tech,CND,7.956481811459668
Female,B.Tech,ECE,6.17830802826754
Male,B.Tech,ECE,6.189551553435368
Male,B.Tech,CND,7.968550046400409
Male,MS,ECE,8.075383251341727
Male,B.Tech,ECE,7.271416876385323
Male,PhD,ECE,7.892357119784465
Male,B.Tech,ECE,7.5662180803433206
Female,B.Tech,ECE,7.946348271268536
Male,MS,CSE,7.742742397211824
Male,B.Tech,CSE,6.564844332690154
Male,B.Tech,ECE,7.378442835782212
Female,MS,CHD,7.798421087729188
Male,PhD,CSE,8.121592355367351
Male,MS,CSE,8.641326434425464
Male,MS,ECE,7.589580947397727
Female,B.Tech,CSE,8.571231994962146
Female,MS,CSE,7.580748852890881
Female,B.Tech,ECE,6.121765491005634
Male,B.Tech,CSE,7.650643902163134
Female,B.Tech,CSE,7.03411171031439
Male,B.Tech,ECE,6.31566991886741
Male,B.Tech,CND,8.332209538057098
Female,MS,CHD,7.274642034514859
Female,B.Tech,ECE,6.2832284550791515
Male,MS,CSE,8.998820820448195
Female,B.Tech,CSE,7.105191278696912
Female,MS,CHD,8.379178462108639
Female,MS,CHD,6.594151463318715
Female,B.Tech,CHD,6.979210144704126
Female,MS,CSE,7.983571271445904
Male,B.Tech,CSE,6.530032765418507
Male,B.Tech,CSE,8.494699034641144
Male,B.Tech,CND,6.307254224451671
Other,B.Tech,ECE,6.722119918692889
Female,B.Tech,CSE,7.0724747444272875
Female,B.Tech,CSE,8.079962284265036
Male,B.Tech,CSE,7.694182352770262
Male,B.Tech,CSE,6.940477845192645
Female,B.Tech,CSE,8.426871484318951
Female,MS,ECE,7.357944421156492
Female,B.Tech,CSE,7.469760523512326
Female,B.Tech,CSE,8.423278000631234
Male,B.Tech,ECE,7.4814194526871125
Female,B.Tech,ECE,5.81223645057222
Male,B.Tech,CSE,5.713706682484832
Female,MS,ECE,8.623014337174324
Female,B.Tech,CND,6.422674907557537
Female,B.Tech,CND,6.1609031438433375
Male,B.Tech,ECE,6.161073381295216
Male,B.Tech,ECE,7.333721186002581
Male,B.Tech,ECE,9.533729859624028
Male,PhD,CND,8.581827470391568
Female,B.Tech,CSE,7.4489302593984945
Male,B.Tech,CND,7.022225219963032
Male,B.Tech,ECE,8.166662171281516
Male,B.Tech,ECE,7.4052854877202865
Male,PhD,CHD,8.30869733568529
Other,B.Tech,CND,6.2129118048358665
Female,B.Tech,ECE,6.690441484669945
Male,MS,CHD,7.40730704748904
Male,B.Tech,ECE,7.806939895432435
Male,B.Tech,CSE,6.919930399559405
Male,MS,CND,8.618486124388024
Male,B.Tech,ECE,7.825208855416005
Male,B.Tech,CSE,6.856263048808914
Male,B.Tech,CHD,7.470170295456508
Female,MS,CHD,7.3653540716618355
Male,PhD,ECE,9.109574414921534
Male,PhD,CSE,8.085790928812555
Female,B.Tech,ECE,7.508547611247249
Male,B.Tech,CSE,7.655928080164373
Male,B.Tech,ECE,7.111307419022594
Female,B.Tech,CND,5.301094972430844
Male,B.Tech,CSE,5.633717316765152
Male,PhD,CSE,8.121836319872735
Female,B.Tech,ECE,7.941101483280846
Male,MS,ECE,8.867732323580778
Female,MS,CND,7.439416161766527
Female,B.Tech,CSE,6.3760373287676515
Male,B.Tech,CND,6.010825819303154
Female,B.Tech,CND,7.009116558869626
Male,B.Tech,ECE,5.212260715212674
Male,B.Tech,CSE,6.589464129295988
Female,B.Tech,CSE,7.247592856028894
Male,B.Tech,CND,6.353996480232549
Male,MS,CND,9.242345760630242
Male,B.Tech,ECE,6.394466735437213
Male,B.Tech,CSE,6.503379189777494
Male,B.Tech,ECE,8.160404292962312
Male,MS,ECE,8.341425448700063
Male,MS,CHD,7.644315248060764
Female,B.Tech,ECE,5.76170989374663
Female,B.Tech,CSE,8.044549581610992
Male,MS,CHD,8.305389107708994
Female,B.Tech,CSE,5.729169342844376
Male,B.Tech,ECE,7.850031168216204
Male,B.Tech,ECE,5.838761435015728
Male,PhD,CSE,8.784230102501812
Male,PhD,CSE,8.0392951182799
Female,B.Tech,ECE,7.271603264356318
Male,PhD,ECE,7.670530002784013
Female,MS,ECE,8.043479618629666
Male,B.Tech,CSE,8.210682162960051
Male,B.Tech,CND,7.480074155421341
Male,B.Tech,ECE,7.573828378943067
Female,B.Tech,ECE,6.2166182267480306
Male,B.Tech,CSE,5.8366593752127915
Male,B.Tech,ECE,7.7434363705320175
Male,PhD,CND,7.909505591802497
Male,B.Tech,ECE,4.9002898082713395
Male,PhD,CSE,9.235315338092375
Male,B.Tech,CSE,8.973417475591651
Male,B.Tech,ECE,5.656706494474731
Male,B.Tech,ECE,7.558239517168539
Male,MS,ECE,7.408812954555078
Male,B.Tech,ECE,8.49704346019011
Male,B.Tech,CSE,7.713986435707627
Male,B.Tech,ECE,6.846451570970343
Female,B.Tech,CSE,6.856593405543518
Female,B.Tech,CSE,8.46925891660763
Female,B.Tech,CSE,6.4007445145297535
Male,MS,CND,8.133440124183704
Male,MS,CSE,7.68626957218317
Male,B.Tech,CSE,6.868277239394469
Male,MS,CND,7.978690280471686
Other,B.Tech,ECE,6.682995624779172
Female,B.Tech,CSE,8.610548601303154
Male,B.Tech,ECE,5.884080515448658
Male,B.Tech,ECE,6.750539078643886
Female,MS,CND,7.273712409174933
Female,B.Tech,CSE,9.05289931351383
Male,B.Tech,ECE,6.996202166389337
Female,B.Tech,CND,4.949295563733658
Female,B.Tech,ECE,6.483721565373001
Male,B.Tech,ECE,7.664934793979666
Male,MS,CSE,8.300312242263884
Male,B.Tech,ECE,7.088774283655183
Male,MS,CND,7.242508459781243
Female,B.Tech,CSE,7.186428104105556
Male,PhD,ECE,8.93326073581613
Female,B.Tech,ECE,6.694140157601654
Female,B.Tech,ECE,6.842777325552626
Male,PhD,ECE,8.331956086606247
Female,B.Tech,ECE,6.790689383403194
Female,B.Tech,ECE,5.051380570297654
Male,B.Tech,ECE,5.98086323115957
Female,B.Tech,ECE,5.856218709091249
Male,B.Tech,CSE,7.48165108143984
Male,B.Tech,ECE,6.186064094353679
Female,MS,CND,8.037513500177162
Female,B.Tech,CSE,7.332467763568045
Male,B.Tech,CSE,5.883687372085482
Male,B.Tech,ECE,7.7983635724385225
Male,B.Tech,ECE,6.255855598283842
Male,B.Tech,ECE,5.6447527779175
Female,B.Tech,ECE,7.05274940711234
Other,B.Tech,CSE,7.116273445986527
Male,B.Tech,CND,7.058512487883335
Male,MS,CND,7.926787405424556
Male,PhD,ECE,7.910308981156614
Male,MS,CSE,7.8652022697137935
Female,MS,CSE,8.245636609796051
Female,MS,ECE,7.771960149102694
Female,B.Tech,CND,6.9063128534154625
Male,B.Tech,CND,5.89614228133217
Male,B.Tech,ECE,8.947995471268706
Male,B.Tech,ECE,7.227188477090208
Female,MS,ECE,7.760791586499262
Male,B.Tech,CHD,6.785316983834092
Male,PhD,CHD,8.084315070558551
Male,B.Tech,CHD,7.170506600125898
Male,B.Tech,ECE,7.319605052033119
Female,B.Tech,CSE,7.991253932581099
Male,B.Tech,ECE,6.9706488747059545
Female,PhD,CSE,7.1464229372395405
Male,B.Tech,CHD,6.3038525466516875
Male,B.Tech,ECE,7.282057657974783
Male,B.Tech,ECE,5.7635188410687626
Male,B.Tech,CSE,8.365276768199095
Female,PhD,CSE,8.21255442152571
Male,B.Tech,CSE,7.22858249583776
Male,MS,CSE,7.127049615666598
Female,B.Tech,CSE,6.869245315917905
Male,MS,CHD,7.743770727316688
Female,MS,CHD,8.199926593194306
Male,B.Tech,CSE,6.211864810032569
Male,MS,CND,7.3131644546940295
Other,B.Tech,ECE,5.782646685117388
Male,B.Tech,CND,7.794892710722658
Male,B.Tech,CSE,6.647089573373229
Male,B.Tech,ECE,6.774315695013761
Male,B.Tech,CSE,7.126618876702052
Male,B.Tech,CSE,5.495770457555416
Female,PhD,CSE,8.847292464648488
Male,MS,ECE,8.039854056522804
Male,MS,ECE,8.845210953820372
Male,MS,CHD,9.815611227442016
Male,MS,ECE,7.384867424675294
Female,B.Tech,ECE,5.6073538637953675
Female,B.Tech,ECE,7.8241247247877554
Male,MS,CHD,8.205417834376707
Male,B.Tech,CHD,6.755322784358132
Male,B.Tech,CSE,7.598881154168285
Male,PhD,CSE,7.873994657009437
Other,MS,ECE,7.944697677028084
Female,PhD,CND,7.912519106517768
Male,B.Tech,ECE,6.6364881424141355
Female,B.Tech,CSE,7.1083005781356094
Female,B.Tech,ECE,5.804219238850027
Male,MS,CHD,7.261181649090442
Female,B.Tech,ECE,5.663437747090572
Female,B.Tech,ECE,5.246878905050226
Male,B.Tech,ECE,6.674825592285852
Male,B.Tech,ECE,6.830983822239446
Male,B.Tech,CND,6.926970271763837
Male,MS,CSE,7.674747019269332
Male,B.Tech,ECE,7.812905380551419
Male,B.Tech,CSE,7.22194083735957
Male,B.Tech,CSE,7.080061365421719
Male,PhD,CHD,8.253329295383951
Female,B.Tech,ECE,7.232336203084179
Male,B.Tech,CSE,6.7594285385512345
Female,B.Tech,CND,6.039445197629076
Male,B.Tech,CHD,7.5378143037283225
Female,MS,CHD,7.400454860379036
Male,MS,ECE,8.9518399963829
Male,MS,CND,7.996934246109489
Male,MS,CSE,8.151625908685135
Female,B.Tech,CSE,6.384714082618304
Female,B.Tech,ECE,8.45787528283476
Female,MS,CSE,6.828649866103969
Female,B.Tech,ECE,6.662571855664388
Female,B.Tech,ECE,7.914212917968618
Male,B.Tech,ECE,8.000308442449237
Male,B.Tech,CSE,5.42496305840808
Female,B.Tech,ECE,7.420819924338006
Male,MS,CSE,7.071863957427638
Male,B.Tech,CSE,10.0
Male,B.Tech,CHD,7.137496796117983
Male,B.Tech,CND,7.08792840499831
Female,B.Tech,CND,6.617970243696832
Male,MS,CSE,6.963572852200294
Male,B.Tech,CSE,6.714293073523461
Male,B.Tech,CSE,6.303556202880396
Female,B.Tech,ECE,7.298340993909076
Male,B.Tech,ECE,5.201041352362043
Male,B.Tech,CSE,6.693465076107935
Male,B.Tech,CSE,5.707479297026191
Male,MS,CSE,8.057933015464549
Male,B.Tech,CSE,7.5494762180363
Male,B.Tech,ECE,7.430760711949033
Male,B.Tech,CSE,6.173987925591438
Male,B.Tech,ECE,6.134951375017591
Female,B.Tech,ECE,5.866942856190628
Male,B.Tech,CSE,6.9506878369455425
Other,B.Tech,ECE,6.827458105064411
Female,B.Tech,ECE,6.797619802321851
Male,B.Tech,CSE,7.55419314487095
Male,B.Tech,CSE,5.537013426698195
Male,B.Tech,ECE,6.129400287568418
Male,MS,CHD,7.394199281567643
Female,PhD,ECE,6.750855142279008
Male,B.Tech,ECE,7.4967414654882525
Male,B.Tech,ECE,8.599976689719998
Male,B.Tech,CSE,5.083506992972485
Female,B.Tech,CSE,5.654544889561344
Female,MS,CND,8.478813135647894
Female,B.Tech,ECE,8.69525988308886
Male,B.Tech,CSE,8.405640635313473
Female,B.Tech,CSE,6.686705196899527
Female,B.Tech,CSE,6.911054415631791
Male,B.Tech,CHD,5.093793191940309
Female,B.Tech,ECE,6.517483293799003
Male,B.Tech,CND,6.483696721764229
Female,B.Tech,ECE,7.1744224801866325
Female,B.Tech,CND,7.299956315822596
Male,MS,ECE,7.857269815183253
Female,B.Tech,ECE,6.270785166689224
Male,B.Tech,ECE,7.204807587041171
Female,MS,CSE,7.184341209197997
Male,B.Tech,CHD,8.771903608177928
Female,B.Tech,ECE,5.441502818148486
Male,PhD,ECE,8.131949735847346
Female,B.Tech,CHD,8.070264827701592
Male,B.Tech,CHD,5.581653896297216
Female,B.Tech,CHD,8.304595482926294
Female,B.Tech,CSE,5.092752124542788
Male,B.Tech,ECE,6.524876106692434
Male,MS,CSE,7.40539080381097
Male,B.Tech,ECE,7.670738289295427
Male,B.Tech,CSE,9.514678469071994
Female,B.Tech,ECE,6.849612390701754
Female,B.Tech,ECE,7.96914642610125
Female,B.Tech,ECE,5.889937899825801
Male,B.Tech,CHD,5.9459404238300655
Male,B.Tech,CSE,6.509914165127224
Female,MS,CSE,8.20538806462983
Female,MS,CND,8.013951227837607
Male,B.Tech,CSE,7.032094669925149
Male,PhD,CHD,8.7783113268284
Male,B.Tech,CND,6.620941564234075
Other,MS,CND,7.661203290850278
Male,PhD,CHD,9.105374857033002
Male,PhD,CSE,7.38392440519098
Male,PhD,CHD,9.166870454377902
Female,B.Tech,CSE,7.506896854622963
Male,B.Tech,CSE,7.418862715921984
Male,B.Tech,ECE,7.642047058854249
Male,B.Tech,CND,8.495245987107426
Male,B.Tech,CSE,7.767817993390296
Female,B.Tech,ECE,8.162219404382753
Male,MS,ECE,8.381413992019176
Female,B.Tech,CSE,6.986619368845676
Female,B.Tech,ECE,6.044517921029956
Male,B.Tech,CSE,6.467975856339502
Male,PhD,CND,7.53434247095496
Female,B.Tech,CND,6.468380239215631
Male,B.Tech,ECE,9.081286779384264
Female,MS,CSE,8.321185722926305
Male,B.Tech,ECE,7.0684175560841
Male,B.Tech,ECE,6.5548221135899825
Female,MS,CSE,8.180960331373685
Female,B.Tech,ECE,6.834646772716268
Male,PhD,CSE,8.393271951644026
Female,MS,CND,8.377872588397743
Male,B.Tech,ECE,7.368365295142636
Female,B.Tech,CSE,7.535621947011986
Male,PhD,CHD,8.242679570946223
Male,MS,CND,7.343295139778693
Male,MS,CSE,6.9716579679793
Male,B.Tech,ECE,7.510452950297222
Male,B.Tech,CHD,7.435517248916868
Male,PhD,CHD,8.259095278784834
Other,PhD,ECE,8.745737425717289
Male,B.Tech,CSE,6.439680790691476
Male,B.Tech,ECE,6.989245776271974
Male,MS,CND,8.729234197339897
Male,MS,CSE,8.442726016719943
Male,B.Tech,CSE,6.466207596481414
Male,B.Tech,ECE,6.493641068154312
Male,MS,ECE,7.903660997517201
Male,B.Tech,CSE,7.2467109074425595
Male,B.Tech,ECE,7.422267782922096
Male,B.Tech,CSE,8.42562367396412
Male,B.Tech,CSE,8.479187590414208
Male,B.Tech,CSE,5.523505811209892
Male,PhD,CSE,8.920218911773766
Male,MS,CND,7.6145292323121145
Male,B.Tech,CSE,8.014547586091407
Female,MS,ECE,7.9873486618964815
Female,B.Tech,CSE,7.526092638055498
Female,B.Tech,CSE,5.808344022581826
Female,B.Tech,ECE,7.305966953534207
Female,B.Tech,CSE,6.5397445432971
Male,MS,CSE,6.361146098116147
Male,B.Tech,ECE,7.859120911211505
Male,PhD,ECE,7.518455182951135
Male,B.Tech,CSE,6.926299359037503
Female,MS,CSE,8.22139270368405
Male,MS,CSE,8.45353870450109
Female,B.Tech,CSE,8.000627265019343
Male,B.Tech,ECE,7.387546792856669
Female,B.Tech,CSE,8.173834955796265
Male,MS,CSE,8.545006735668208
Male,B.Tech,ECE,8.304368743517244
Male,MS,CHD,7.997419976425533
Male,B.Tech,CSE,6.58578534114389
Male,B.Tech,CSE,5.803682215523896
Male,B.Tech,ECE,6.399889721872421
Male,B.Tech,CSE,6.244989047427894
Female,B.Tech,CHD,6.66104445042141
Male,B.Tech,CSE,7.140990545370923
Male,B.Tech,CND,7.284143695086927
Male,B.Tech,CND,8.633317177483036
Male,B.Tech,CHD,7.622501426882714
Male,B.Tech,ECE,8.471564889896205
Female,B.Tech,CSE,7.440760400757172
Male,B.Tech,CHD,7.97729153196792
Female,MS,CHD,8.100431901886093
Male,B.Tech,CND,5.997786774583653
Male,B.Tech,CSE,8.287350551201188
Female,B.Tech,CHD,5.290552610513654
Female,B.Tech,ECE,8.217294400472769
Male,PhD,CHD,8.698879827268176
Male,B.Tech,CND,5.660855986932178
Male,B.Tech,ECE,4.890333802226358
Male,B.Tech,CSE,7.312839552730797
Male,MS,CHD,7.448415671840687
Male,B.Tech,CHD,8.226025118895945
Female,B.Tech,CND,7.359728505793306
Male,B.Tech,ECE,8.422469242744613
Male,B.Tech,CSE,5.9141742411974985
Male,B.Tech,ECE,7.15397519530689
Male,MS,CSE,7.395534393579216
Male,MS,ECE,7.18086892777335
Female,B.Tech,CSE,7.53148894941652
Male,B.Tech,CSE,6.771048112114404
Male,MS,CHD,8.363373446180454
Male,B.Tech,CHD,6.429578306379649
Male,B.Tech,CSE,6.45981649695591
Male,B.Tech,ECE,6.0312195411905085
Male,B.Tech,ECE,7.307873160557915
Male,B.Tech,CSE,6.757855208840515
Male,PhD,ECE,9.011742749681899
Female,B.Tech,CSE,7.724215038732027
Female,B.Tech,CSE,7.104478964408727
Female,B.Tech,ECE,7.928359030755013
Male,B.Tech,CND,6.244349119593145
Female,MS,ECE,8.274291655800711
Female,B.Tech,CSE,7.604250127465635
Male,B.Tech,ECE,7.874911909269884
Male,B.Tech,CHD,8.264543383840216
Male,B.Tech,CSE,6.6689773532549985
Male,MS,CHD,8.246118892398734
Male,B.Tech,CSE,7.961302534253656
Male,MS,CSE,7.822110706356511
Female,B.Tech,CSE,7.9421456827837185
Female,B.Tech,CHD,6.626880736141525
Male,MS,CND,8.261748392788743
Female,B.Tech,CSE,9.142910910683957
Male,MS,CND,7.538125193099005
Male,MS,CSE,7.894264148157109
Female,B.Tech,CSE,6.883744972477747
Male,B.Tech,CSE,6.955313539534647
Male,B.Tech,CSE,6.49505369992588
Female,B.Tech,CSE,5.745742336343042
Male,B.Tech,CND,5.23416611324589
Male,MS,CSE,8.597359556934231
Male,B.Tech,CHD,7.117815200994189
Female,MS,CND,7.6869005750835795
Male,B.Tech,ECE,6.858898547393463
Male,PhD,CHD,9.134800475933142
Male,B.Tech,ECE,7.802174172308248
Male,B.Tech,CSE,7.690998422138212
Male,B.Tech,CSE,7.908116569087101
Other,B.Tech,CHD,6.6761825653460285
Female,B.Tech,ECE,7.702960243395216
Male,PhD,ECE,7.5316352782370295
Female,B.Tech,CSE,7.1405118172599735
Male,B.Tech,CSE,7.402216236087659
Male,B.Tech,ECE,5.997681961829367
Male,B.Tech,ECE,6.491431797863159
Male,B.Tech,CND,8.644987243440479
Female,B.Tech,CSE,7.436926291408535
Male,B.Tech,CSE,7.734412992723763
Female,B.Tech,CHD,8.246462874397416
Male,B.Tech,ECE,7.140790999725588
Female,B.Tech,CND,6.864909386727609
Male,B.Tech,ECE,5.512071213129809
Male,MS,ECE,7.4100052197267665
Male,MS,CND,8.490105877241445
Male,B.Tech,ECE,7.970435494057811
Male,B.Tech,CSE,6.3393715553479435
Female,B.Tech,ECE,6.979732112482566
Female,PhD,CSE,7.7109997280602585
Other,B.Tech,CHD,6.642572367532024
Male,B.Tech,CSE,6.941853641519014
Male,B.Tech,CSE,8.02387778979466
Male,B.Tech,CHD,7.488423322087851
Male,MS,CSE,9.128244611880726
Other,MS,CSE,7.490232617623659
Male,B.Tech,CSE,7.682967578595414
Female,PhD,ECE,8.77536231741629
Female,B.Tech,CND,7.214706734988912
Female,B.Tech,ECE,8.126175556584897
Male,B.Tech,CSE,7.286997709328855
Male,PhD,ECE,8.482018295863108
Female,B.Tech,CHD,6.200653177386736
Male,MS,CSE,8.759339876199451
Male,B.Tech,ECE,7.821516954569852
Male,B.Tech,ECE,5.80071411522329
Male,B.Tech,CHD,6.409346165384119
Male,B.Tech,CHD,5.710576643400975
Male,B.Tech,CND,7.402332568251204
Male,B.Tech,ECE,4.825694702171324
Male,B.Tech,CSE,6.577179311079336
Female,B.Tech,ECE,8.266929714580785
Male,MS,CND,8.056594431087122
Male,B.Tech,ECE,7.005553419927621
Male,B.Tech,ECE,8.22063471714147
Other,B.Tech,CSE,6.863040940509084
Male,B.Tech,ECE,6.382547345759626
Male,MS,CSE,8.027311496723176
Female,B.Tech,ECE,7.792486819102062
Male,MS,CSE,7.054867162043076
Male,B.Tech,ECE,7.638276264977923
Male,B.Tech,ECE,6.0765204657515355
Male,B.Tech,CHD,7.679394493770348
Male,B.Tech,CHD,8.096536596452893
Male,B.Tech,CSE,6.455577360034703
Male,MS,CND,7.943407803237601
Male,B.Tech,ECE,5.175532947450349
Male,B.Tech,CSE,6.133772643839021
Female,B.Tech,CSE,6.20161744175059
Male,MS,CSE,7.718755677516464
Female,B.Tech,CSE,7.6736908256775775
Female,B.Tech,CSE,8.919822678235704
Female,B.Tech,ECE,7.346202573982673
Male,B.Tech,CSE,7.267172784183739
Male,MS,CSE,9.92593265155347
Male,B.Tech,CND,8.225773266114452
Male,B.Tech,CSE,6.8788631144778325
Male,MS,CHD,8.342131631323983
Male,PhD,CND,8.427843752791293
Male,B.Tech,CHD,5.744447110969004
Male,B.Tech,ECE,9.366005410343767
Male,PhD,CHD,8.495495483252657
Male,PhD,CHD,8.650645241840511
Female,MS,CND,8.838640176857442
Male,B.Tech,ECE,8.35113307823687
Female,B.Tech,ECE,5.82428633935369
Female,B.Tech,CHD,6.23444117593715
Female,MS,ECE,8.496465897491204
Female,B.Tech,CSE,7.352309506742838
Female,PhD,CSE,9.016199579461087
Female,B.Tech,CHD,6.712590567095309
Female,B.Tech,ECE,7.9637816803821435
Male,B.Tech,ECE,8.129421363496718
Male,MS,CSE,7.85708218238203
Male,B.Tech,ECE,8.92584245659714
Male,MS,CSE,8.063176131980311
Male,PhD,CSE,9.033007803793268
Male,MS,CHD,5.913162780853381
Male,B.Tech,CSE,6.13950280698552
Female,B.Tech,CSE,6.2640182917786
Male,B.Tech,ECE,6.9913049075488845
Male,B.Tech,CSE,8.207943785367718
Male,B.Tech,CSE,8.15115851185376
Female,B.Tech,CHD,8.055889924968584
Male,B.Tech,CSE,6.552049847852049
Male,B.Tech,CSE,6.254359609429255
Male,B.Tech,ECE,7.472540133371469
Male,B.Tech,ECE,6.406211383261979
Male,B.Tech,CND,9.003224106299317
Female,B.Tech,ECE,7.058992662904784
Female,B.Tech,CHD,8.018790737521028
Male,B.Tech,CSE,7.261722930140148
Female,B.Tech,CSE,7.685817683965249
Male,B.Tech,CSE,6.159025379082621
Female,PhD,CSE,8.923058143953527
Male,B.Tech,ECE,6.693936777490315
Male,B.Tech,CSE,7.130052729743249
Female,MS,CSE,7.156647515738676
Male,B.Tech,CSE,7.057474740741588
Male,B.Tech,CND,5.4882328194766155
Female,B.Tech,ECE,7.064221858135402
Female,B.Tech,CSE,7.891076247191185
Female,B.Tech,CSE,7.105376546578711
Male,MS,CSE,7.523767125732537
Female,B.Tech,ECE,6.570020638254067
Female,B.Tech,ECE,5.690756910535331
Male,B.Tech,CSE,7.748737652938226
Female,PhD,ECE,8.963350858952275
Female,B.Tech,CSE,8.710884601627187
Male,B.Tech,ECE,6.425810939952495
Male,B.Tech,CSE,7.038165360456643
Male,B.Tech,CHD,7.295877425545549
Male,B.Tech,ECE,4.258300244300542
Male,B.Tech,CHD,5.044036303724008
Male,PhD,CHD,8.386313850702965
Female,B.Tech,ECE,8.679291212420797
Male,B.Tech,CSE,6.691433137442981
Female,MS,CND,8.032107405155378
Female,B.Tech,CSE,6.101487927546636
Male,B.Tech,CSE,7.962844222439967
Female,MS,ECE,8.420716825700115
Male,B.Tech,CSE,8.069639922255698
Female,B.Tech,CSE,7.737758719180749
Male,MS,ECE,8.68051573172396
Male,B.Tech,ECE,6.4394781868598
Female,B.Tech,CHD,7.089937624503991
Female,MS,ECE,8.012665661725578
Male,B.Tech,CSE,7.4528597790908675
Male,MS,ECE,7.323700953884943
Female,PhD,CHD,7.363092786484622
Female,B.Tech,CSE,5.240502481787334
Female,B.Tech,CSE,7.399565678156042
Male,PhD,CHD,9.325151266190339
Female,B.Tech,ECE,5.970623247807298
Male,PhD,CSE,9.567478712860002
Male,PhD,CND,7.838975022636617
Female,B.Tech,CSE,5.094861833146046
Male,PhD,CND,8.732635514101316
Female,B.Tech,CSE,7.454728740134759
Female,B.Tech,CSE,5.047442919126156
Female,PhD,CND,7.65776662234261
Male,B.Tech,ECE,7.7874191395575085
Male,B.Tech,CHD,7.278719308198743
Male,PhD,CSE,7.841120825744319
Male,B.Tech,CND,7.676848824885069
Female,B.Tech,ECE,6.821542594859277
Male,MS,ECE,8.602621979834163
Male,B.Tech,ECE,6.39869338573579
Male,B.Tech,CSE,7.390730228271951
Male,PhD,CSE,8.164972372636143
Male,B.Tech,CHD,8.030148859805124
Female,PhD,CND,8.484744497569306
Male,PhD,CND,9.2207046556685
Male,MS,CSE,8.43872346502242
Female,B.Tech,ECE,7.705509969950547
Male,PhD,CND,8.847023514690852
Male,B.Tech,CHD,7.045526123758798
Female,B.Tech,ECE,8.548128775939835
Male,B.Tech,ECE,7.655667443646488
Male,B.Tech,ECE,7.219257101458225
Female,B.Tech,CHD,7.157263192880667
Female,B.Tech,CSE,8.599500662117551
Male,B.Tech,CHD,5.634757051880728
Female,B.Tech,ECE,5.502317294846
Female,PhD,CHD,8.32687666203541
Male,B.Tech,CSE,5.40167381093229
Male,B.Tech,ECE,8.783430514240218
Female,MS,CSE,7.898732964603553
Male,B.Tech,CSE,7.551212872571775
Male,MS,CHD,8.554199925918377
Female,MS,CHD,7.689568661571516
Male,B.Tech,CSE,7.698007742509637
Male,MS,ECE,7.2229573611990325
Female,B.Tech,ECE,5.962609293276924
Female,B.Tech,ECE,6.179427922288179
Female,B.Tech,CSE,7.084393245840249
Male,MS,CSE,8.39896041223553
Male,MS,CSE,7.1064182188672325
Female,B.Tech,CSE,6.361393932912135
Male,B.Tech,CSE,6.765343189322241
Female,PhD,CND,8.487858522786427
Male,MS,CSE,8.546882773608452
Female,B.Tech,CSE,7.748313727190107
Male,B.Tech,CND,9.29671453468455
Female,MS,CSE,7.64399591355036
Male,B.Tech,CSE,4.880645778871429
Female,B.Tech,CSE,5.9224743560534545
Male,MS,CND,7.16588094803192
Male,PhD,CND,8.469163953287719
Female,B.Tech,CSE,6.30342615970435
Male,B.Tech,CND,7.212228022914273
Male,B.Tech,CSE,5.841805471787702
Male,MS,ECE,8.69178874379931
Male,PhD,CHD,8.068930839659359
Female,MS,CHD,8.842623141271702
Female,B.Tech,ECE,5.87435352895895
Female,PhD,CSE,9.348156970576253
Male,B.Tech,CHD,4.782757684450182
Male,MS,CND,9.26444041234894
Female,B.Tech,CSE,6.328348940615747
Female,B.Tech,CSE,6.731996999391909
Male,MS,CND,8.742864658501912
Male,MS,ECE,7.737657407763885
Male,B.Tech,ECE,7.229515465844715
Male,MS,CSE,8.368608794593978
Male,B.Tech,CND,6.846975764742942
Male,B.Tech,CSE,6.373614721122691
Male,B.Tech,CSE,8.144230152586836
Male,B.Tech,ECE,7.711536486681684
Male,B.Tech,CHD,7.479921924334077
Male,B.Tech,CSE,5.143108073603708
Male,B.Tech,ECE,6.7979472812352775
Male,B.Tech,CHD,6.4361181010580735
Male,B.Tech,CSE,6.871904475257519
Male,B.Tech,CND,7.7510186836061274
Female,PhD,CND,8.41577906243909
Male,MS,ECE,8.265102505278037
Male,B.Tech,CSE,7.341801248358037
Female,B.Tech,ECE,7.25140209688514
